[2023-08-08 16:35:39,645][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:35:45,853][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:36:00,301][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 17:16:28,327][ApicWS10][INFO] starting Render Vault...
[2023-08-08 17:21:11,155][ApicWS10][INFO] Saved Scrrenshot in C:\Users\TheApic\Desktop\ModelPool\Thumbnails\Cube.png
[2023-08-08 17:21:25,911][ApicWS10][INFO] Saved Scrrenshot in C:\Users\TheApic\Desktop\ModelPool\Thumbnails\Cube.png
[2023-08-08 17:22:10,451][ApicWS10][INFO] Saved Scrrenshot in C:\Users\TheApic\Desktop\ModelPool\Thumbnails\Was des.png
[2023-08-08 17:22:22,412][ApicWS10][INFO] imported model C:\Users\TheApic\Desktop\ModelPool\Models\Was des.mb
[2023-08-08 17:22:26,201][ApicWS10][INFO] referenced model C:\Users\TheApic\Desktop\ModelPool\Models\Was des.mb
[2023-08-08 17:22:37,351][ApicWS10][INFO] deleted C:\Users\TheApic\Desktop\ModelPool\Thumbnails\Was des.png
[2023-08-08 17:22:37,355][ApicWS10][INFO] deleted C:\Users\TheApic\Desktop\ModelPool\Models\Was des.mb
[2023-08-08 17:23:06,055][ApicWS10][INFO] initializing maya standalone...
[2023-08-08 17:23:17,460][ApicWS10][INFO] loading render scene: //APICNAS/Produktion/Ressources/Library/3D_Modelle/_ShaderBall_Maya/_DEV/MaterialDev_Ref_ACES.mb
[2023-08-08 17:23:20,189][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Abschatter_innen.mb
[2023-08-08 17:23:20,210][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\akku_sticker_BlendMtl.mb
[2023-08-08 17:23:20,223][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\akku_sticker_mtl.mb
[2023-08-08 17:23:20,240][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Aluminium_matt_mtl.mb
[2023-08-08 17:23:20,258][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Blech_gelb_lackiert.mb
[2023-08-08 17:23:20,276][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Chrom.mb
[2023-08-08 17:23:20,292][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Glas.mb
[2023-08-08 17:23:20,308][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Glas_blurry.mb
[2023-08-08 17:23:20,324][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Gummi.mb
[2023-08-08 17:23:20,340][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_HERO_staubgrau_mtl.mb
[2023-08-08 17:23:20,358][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Logo.mb
[2023-08-08 17:23:20,374][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_basaltgrau_mtl.mb
[2023-08-08 17:23:20,393][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_basaltgrau_Muster_mtl.mb
[2023-08-08 17:23:20,410][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_gelb.mb
[2023-08-08 17:23:20,428][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_gelb_Muster_mtl.mb
[2023-08-08 17:23:20,444][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_staubgrau_hart_mtl.mb
[2023-08-08 17:23:20,460][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_staubgrau_mtl.mb
[2023-08-08 17:23:20,475][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_staubgrau_mtl1.mb
[2023-08-08 17:23:20,493][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_staubgrau_Muster_mtl.mb
[2023-08-08 17:23:20,510][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_verkehrsschwarz_mtl.mb
[2023-08-08 17:23:20,529][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Kaercher_Plastik_verkehrsschwarz_Muster_mtl.mb
[2023-08-08 17:23:20,549][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_brushed_steel_mtl.mb
[2023-08-08 17:23:20,566][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_dunkel_Shdr.mb
[2023-08-08 17:23:20,588][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_grau_lackiert.mb
[2023-08-08 17:23:20,604][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_schwarz.mb
[2023-08-08 17:23:20,625][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_Shdr.mb
[2023-08-08 17:23:20,648][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metall_Staubgrau_mtl.mb
[2023-08-08 17:23:20,665][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Metal_clean_Shdr.mb
[2023-08-08 17:23:20,684][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\metal_matte_5_mtl.mb
[2023-08-08 17:23:20,702][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\metal_matte_7_mtl.mb
[2023-08-08 17:23:20,718][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_grau_glatt.mb
[2023-08-08 17:23:20,735][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_schwarz.mb
[2023-08-08 17:23:20,754][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_schwarz_glossy.mb
[2023-08-08 17:23:20,770][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_schwarz_matt.mb
[2023-08-08 17:23:20,788][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_schwarz_vrscan_mtl.mb
[2023-08-08 17:23:20,804][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Plastik_weis.mb
[2023-08-08 17:23:20,819][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Primer.mb
[2023-08-08 17:23:20,834][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Primer_schwarz.mb
[2023-08-08 17:23:20,850][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Reifen_dunkel_mtl.mb
[2023-08-08 17:23:20,865][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Reifen_hellgrau.mb
[2023-08-08 17:23:20,886][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Schrauben_Metal_Shdr.mb
[2023-08-08 17:23:20,903][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Schrauben_schwarz_Shdr.mb
[2023-08-08 17:23:20,919][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Screen.mb
[2023-08-08 17:23:20,935][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Signet_schwarz.mb
[2023-08-08 17:23:20,955][ApicWS10][INFO] imported C:\Users\TheApic\Desktop\MaterialPool\Materials\Signet_Silber.mb
[2023-08-08 17:23:20,956][ApicWS10][INFO] rendering Abschatter_innen
[2023-08-08 17:23:20,956][ApicWS10][INFO] rendering Primer_schwarz
[2023-08-08 17:23:20,956][ApicWS10][INFO] rendering akku_sticker_mtl
[2023-08-08 17:23:20,956][ApicWS10][INFO] rendering akku_sticker_BlendMtl
[2023-08-08 17:23:20,957][ApicWS10][INFO] rendering akku_sticker_mtl_akku_sticker_mtl
[2023-08-08 17:23:20,957][ApicWS10][INFO] rendering Aluminium_matt_mtl
[2023-08-08 17:23:20,957][ApicWS10][INFO] rendering Blech_gelb_lackiert
[2023-08-08 17:23:20,957][ApicWS10][INFO] rendering Chrom
[2023-08-08 17:23:20,957][ApicWS10][INFO] rendering Glas
[2023-08-08 17:23:20,958][ApicWS10][INFO] rendering Glas_blurry
[2023-08-08 17:23:20,958][ApicWS10][INFO] rendering Gummi
[2023-08-08 17:23:20,958][ApicWS10][INFO] rendering Kaercher_HERO_staubgrau_mtl
[2023-08-08 17:23:20,958][ApicWS10][INFO] rendering Kaercher_Logo
[2023-08-08 17:23:20,959][ApicWS10][INFO] rendering Kaercher_Plastik_basaltgrau_mtl
[2023-08-08 17:23:20,959][ApicWS10][INFO] rendering Kaercher_Plastik_basaltgrau_Muster_mtl
[2023-08-08 17:23:20,959][ApicWS10][INFO] rendering Kaercher_Plastik_gelb
[2023-08-08 17:23:20,959][ApicWS10][INFO] rendering Kaercher_Plastik_gelb_Muster_mtl
[2023-08-08 17:23:20,959][ApicWS10][INFO] rendering Kaercher_Plastik_staubgrau_hart_mtl
[2023-08-08 17:23:20,960][ApicWS10][INFO] rendering Kaercher_Plastik_staubgrau_mtl
[2023-08-08 17:23:20,960][ApicWS10][INFO] rendering Kaercher_Plastik_staubgrau_mtl1
[2023-08-08 17:23:20,960][ApicWS10][INFO] rendering Kaercher_Plastik_staubgrau_Muster_mtl
[2023-08-08 17:23:20,961][ApicWS10][INFO] rendering Kaercher_Plastik_verkehrsschwarz_mtl
[2023-08-08 17:23:20,961][ApicWS10][INFO] rendering Kaercher_Plastik_verkehrsschwarz_Muster_mtl
[2023-08-08 17:23:20,961][ApicWS10][INFO] rendering Metall_brushed_steel_mtl
[2023-08-08 17:23:20,961][ApicWS10][INFO] rendering Metall_dunkel_Shdr
[2023-08-08 17:23:20,961][ApicWS10][INFO] rendering Metall_grau_lackiert
[2023-08-08 17:23:20,962][ApicWS10][INFO] rendering Metall_schwarz
[2023-08-08 17:23:20,962][ApicWS10][INFO] rendering Metall_Shdr
[2023-08-08 17:23:20,962][ApicWS10][INFO] rendering Metall_Staubgrau_mtl
[2023-08-08 17:23:20,962][ApicWS10][INFO] rendering Metal_clean_Shdr
[2023-08-08 17:23:20,962][ApicWS10][INFO] rendering metal_matte_5_mtl
[2023-08-08 17:23:20,963][ApicWS10][INFO] rendering metal_matte_7_mtl
[2023-08-08 17:23:20,963][ApicWS10][INFO] rendering Plastik_grau_glatt
[2023-08-08 17:23:20,963][ApicWS10][INFO] rendering Plastik_schwarz
[2023-08-08 17:23:20,963][ApicWS10][INFO] rendering Plastik_schwarz_glossy
[2023-08-08 17:23:20,963][ApicWS10][INFO] rendering Plastik_schwarz_matt
[2023-08-08 17:23:20,964][ApicWS10][INFO] rendering Plastik_schwarz_vrscan_mtl
[2023-08-08 17:23:20,964][ApicWS10][INFO] rendering Plastik_weis
[2023-08-08 17:23:20,964][ApicWS10][INFO] rendering Primer
[2023-08-08 17:23:20,964][ApicWS10][INFO] rendering Primer_schwarz_Primer_schwarz
[2023-08-08 17:23:20,964][ApicWS10][INFO] rendering Reifen_dunkel_mtl
[2023-08-08 17:23:20,965][ApicWS10][INFO] rendering Reifen_hellgrau
[2023-08-08 17:23:20,965][ApicWS10][INFO] rendering Schrauben_Metal_Shdr
[2023-08-08 17:23:20,965][ApicWS10][INFO] rendering Schrauben_schwarz_Shdr
[2023-08-08 17:23:20,965][ApicWS10][INFO] rendering Screen
[2023-08-08 17:23:20,965][ApicWS10][INFO] rendering Signet_schwarz
[2023-08-08 17:23:20,966][ApicWS10][INFO] rendering Signet_Silber
